userName,at,score,content,reviewId
Pengguna Google,2022-12-13 07:30:33,5,good,4cc22f0e-0460-499c-a157-6c66eabc638e
Pengguna Google,2022-12-13 06:58:32,5,sangat membantu untuk tamu yang sedang atau ingin lancar berbahasa,c0e70efe-3fd1-40e2-a8db-2c12ca3a25c0
Pengguna Google,2022-12-13 06:08:41,5,luar biasa,683c88fa-d048-4511-8d86-ae709d1495ad
Pengguna Google,2022-12-12 22:04:56,4,the good ways to study language,eab948da-7398-42ea-ae31-d99d4fb43add
Pengguna Google,2022-12-12 12:03:12,5,good app,93f09537-5f43-4141-8a4c-853b40a53e29
Pengguna Google,2022-12-12 09:57:03,5,aplikasinya bagus dan sangat membantu saya untuk bisa lancar berbahasa Inggris,7a3f5277-6bb1-4c23-9e5e-23c97f131b72
Pengguna Google,2022-12-12 08:54:24,5,"kerenn, kita bisa lebih mudah bljr bhs. Inggris 🌷",1c6a52b9-f8ca-4ee6-bb29-3352f3a899ed
Pengguna Google,2022-12-12 08:01:26,4,cool,79190e3d-23bb-4d36-8189-836303e64302
Pengguna Google,2022-12-12 04:24:48,4,giod,68d03870-71fa-4d99-b578-58018fc9dc1a
Pengguna Google,2022-12-11 13:34:46,4,good,26649281-513e-4ebc-af9a-892ac63ec46e
Pengguna Google,2022-12-11 13:08:41,5,kerennnn,e41490fb-84ca-4a8d-9838-72f70ee24c4d
Pengguna Google,2022-12-11 12:54:20,5,"Aku dari dulu pengen ke Amerika, dan pas itulah saya belajar bahasa Inggris sampe sekarang. Yaa lumayan lah ya",88abdbf9-1711-41ec-b687-fdc11a1bbc9d
Pengguna Google,2022-12-11 05:01:57,4,Bagus untuk melatih pengucapan,9a4c1d2c-80b5-4740-b4c8-2adf3510b80b
Pengguna Google,2022-12-11 04:11:39,5,nice,1f2485b7-750d-496f-8175-b2cdbc18c7a0
Pengguna Google,2022-12-10 20:54:18,3,Ada banyak bug :(,051a18f9-17cf-4724-9643-d6a590e66514
Pengguna Google,2022-12-10 04:29:18,2,"The voice hard to detect even our sound correct, duo lingo much better than this",e7a12344-76a4-453a-8d34-748d1c66f62d
Pengguna Google,2022-12-10 01:48:20,5,good And perfect Is Aplication,7ac2f497-4caf-491d-9e51-44b7e2604f62
Pengguna Google,2022-12-09 10:18:04,5,lumayan kren dan bermanfaaat,5cc29fce-cda6-432f-9721-4ed64532fe36
Pengguna Google,2022-12-08 12:36:48,5,mantep sekali aplikasinya,03859167-f8f9-471a-a1d6-d85e6654f0d7
Pengguna Google,2022-12-08 04:18:21,5,Josssss,545612c9-b5c3-443a-9c94-943850b0b026
Pengguna Google,2022-12-07 11:58:17,5,cool,7cfaf189-1ff2-4bc2-b10b-570238a16a83
Pengguna Google,2022-12-07 10:38:46,5,I'm happy to learn English,1ac1f7cf-3d37-4894-9745-ba092e6b2c31
Pengguna Google,2022-12-06 14:00:17,5,"i use this for tell to my friends, and playing game (online), thankyou ELSA! keep growing your app",88839bb1-9095-4942-ad27-d5730849e0ff
Pengguna Google,2022-12-06 07:13:26,5,Kereeen,72108ba0-14aa-4cea-96dd-64a68322c4d0
Pengguna Google,2022-12-05 22:30:33,5,very good apps...,ac578eee-9f26-4e66-a9fb-b9329c127cc7
Pengguna Google,2022-12-05 15:21:05,5,amazing app. nice,8c1385bd-df9c-4e19-bab9-cd418bf1865c
Pengguna Google,2022-12-05 12:09:17,5,madepp,7fa0dab3-4eb3-4999-b0a4-d0984b3d9a45
Pengguna Google,2022-12-05 06:50:58,5,I like app,81043e82-ee0d-44d3-a2bb-057b2daea91d
Pengguna Google,2022-12-05 05:38:01,5,nice,ca726aca-028c-494f-950b-cabcef6c7dcf
Pengguna Google,2022-12-05 01:58:19,5,Terima kasih,3860374b-1fd1-4f39-89b1-711fbee49d86
Pengguna Google,2022-12-04 13:20:44,4,Coba Coba Aja Dlu,6b5e0b94-e286-468d-8196-dd40b4058578
Pengguna Google,2022-12-04 00:49:03,1,Ngapain aku download aplikasi ini kalo suamiku sendiri bule awokawok,625376cb-4519-4834-8e50-3ac311fa9c28
Pengguna Google,2022-12-03 22:25:54,5,very good,8ae1cb20-2854-4719-baa4-3bc4d82acc21
Pengguna Google,2022-12-03 14:06:50,5,mendidik dan mudah dipakai,194fb0be-1158-4e7e-aa8a-36a94dba32a2
Pengguna Google,2022-12-03 14:03:56,5,Duolingo Alternative,b2b32794-d199-4d54-bc9e-459c8b17b2a7
Pengguna Google,2022-12-03 13:52:25,4,good,4a213898-d8e8-46ad-9733-d448af944e7a
Pengguna Google,2022-12-03 09:28:39,5,bagusss bangeeetttttttttt,1b678241-79d6-4584-a33b-1b7ee2d1cdbb
Pengguna Google,2022-12-02 07:50:26,1,bayaarrrr,10cd21b8-0b3b-48fa-b457-cc416982c7b3
Pengguna Google,2022-12-01 02:00:38,5,good app,196def6c-65fb-4179-8d59-8c7a78bbbb5d
Pengguna Google,2022-11-30 11:29:21,5,bagussss bgttnngebantuu,bb19bfb3-fe46-4190-b636-242c6d9e0929
Pengguna Google,2022-11-30 09:13:22,5,sangat membantu,359bb301-35cd-4e53-9108-72b2914507c4
Pengguna Google,2022-11-30 03:41:31,5,Sangat membantu keren,c15212e0-236f-4e67-8cd9-2b175f81d5fa
Pengguna Google,2022-11-29 20:39:51,5,good job,548ee03a-bddc-46cb-b4b3-5b6b9fdb41bc
Pengguna Google,2022-11-29 11:36:42,5,keren bagus kece,97c3c588-c19a-42c6-aac0-28e33a268079
Pengguna Google,2022-11-29 11:28:56,4,"Halo Elsa aku siswa sekolah menengah pertama, jujur bhs inggris saya kurang bagus tapi berkat anda saya sudah lumayan bisa berbahasa inggris sekarang. dulu nilai bhs inggris saya 82 sekarang naik jadi 95 senang banget deh rasanya. Sebentar lagi akan ada acara perseni antar kelas di sekolah saya dan saya ikut lomba bhs inggris mewakili kelas saya .. doain supaya bisa menang yah😁💗",115acda8-1d15-4767-a429-21f5d955c480
Pengguna Google,2022-11-29 10:49:21,5,Good aplication for lesson english.,f59d3f6a-072a-44c9-846a-14d869ca4e01
Pengguna Google,2022-11-29 10:17:55,5,sangat bagus untuk belajar bahasa inggris,17e45276-224a-4d1d-b412-52816b3d6b45
Pengguna Google,2022-11-29 03:22:36,2,"aku udah top up lewat google play,malah pembayaran metode google Play ga bisa.",d0925b25-3e4d-4381-977c-173d33901305
Pengguna Google,2022-11-28 15:36:07,4,aplikasi yang sangat membantu namun ada beberapa item yg berbayar tapi it's ok aaja,cec6b0fb-8de6-4755-ba64-f67aebb2b353
Pengguna Google,2022-11-27 18:33:26,5,keren,8921af9b-4d5c-4833-98b3-ff1b637f8446
Pengguna Google,2022-11-27 14:52:41,3,bintang 3 dlu ya,96242f7e-207a-41c6-b771-c10f353e755d
Pengguna Google,2022-11-27 12:34:42,4,sukaa,fb0ec384-7e51-41fd-b6fa-670e387ae180
Pengguna Google,2022-11-27 11:15:16,5,nice,21b98a08-f39c-4228-acfa-341001366b43
Pengguna Google,2022-11-27 05:22:41,4,so cool,d4646900-92a8-4175-be49-f5a96a5b32b6
Pengguna Google,2022-11-26 16:10:19,5,nice app,194b589f-fd18-44c4-8e16-091795109a74
Pengguna Google,2022-11-26 15:24:24,5,sangat bagus untuk belajar bahasa asing,ac5d042d-2412-4cc9-8ca6-5f548e9503a3
Pengguna Google,2022-11-26 14:45:29,5,so helpfull,da68881e-4c72-4b5d-88cb-d4bd4f8cc2cf
Pengguna Google,2022-11-26 12:08:06,5,bagus banget,f9a9e5f3-ed12-4e0a-9183-008a72031faa
Pengguna Google,2022-11-26 07:13:41,5,sangat membantu,4984b6c0-0f66-4dcc-9589-5f166e0dd7c3
Pengguna Google,2022-11-26 02:17:25,5,bgus bngett 😍,d0ef190a-e558-4f05-b4c8-0a6502c5291d
Pengguna Google,2022-11-26 00:36:50,4,nice,2b6d225e-6337-4487-9a41-3a4686ba678a
Pengguna Google,2022-11-25 14:30:34,5,sangat membantu,a0250ca9-436f-4f2d-a9b1-852d085851f7
Pengguna Google,2022-11-25 01:46:50,5,ok,e325ca24-001a-413d-8186-adb70d6d79f2
Pengguna Google,2022-11-24 20:57:48,5,bagusssssss bangetttttt woiiiii,e785fa8c-a3c9-4634-b1e5-0d46a7d3385a
Pengguna Google,2022-11-24 08:30:24,5,sangat bagus untuk pemula,ad2a7ece-b812-4e37-b60b-35d94c3c1a6f
Pengguna Google,2022-11-24 04:38:00,5,baguss,4817e165-0a89-4202-9f64-d44c2884d669
Pengguna Google,2022-11-23 15:14:13,5,good aplication,d4254107-98c6-417e-90f9-1775b6914c8a
Pengguna Google,2022-11-23 09:13:43,5,baik,6b5c87d9-01b8-4522-a0b0-f484231bfb4a
Pengguna Google,2022-11-23 07:31:23,5,ini menyenangkan,49c398dc-00ab-47c7-84b0-2c60832a86de
Pengguna Google,2022-11-23 03:44:16,5,excellent... i will recommend to other people,81c36905-a7ff-4867-bad3-1603ef28f739
Pengguna Google,2022-11-23 00:59:26,5,Excellent apps for learning English fluently,ca3b1030-5cb7-49be-b39d-3fd753abd7de
Pengguna Google,2022-11-23 00:41:55,5,"Sy uda berlangganan lebih dr sebulan. Kelebihan Elsa Speak adlh pengucapan kt diberi nilai, kalau ada yg salah pengucapan jd tahu, byk topik belajar, byk materi yg seru, ada latihan speaking buat IELTS, ada YouGlish (yg terkenal itu). Kekurangan nya itu kalau kita terlalu fokus sama perintah Elsa yg mana Elsa itu AI, bhs inggris kita jadi ngga natural, krn ""ending sound"" harus jelas bgt. Tpi untunglah ada YouGlish di sini, jd terselamatkan, kt bs tahu cara native speaker pronounce suatu kata.",e5b70ff0-f918-4279-aa8b-d62e7fe7f383
Pengguna Google,2022-11-22 14:35:57,5,buat belajar bagus sekali aplikasi ini,cd0f3863-452b-4e6b-b346-2dd792ac3ea1
Pengguna Google,2022-11-22 07:31:40,5,Nice for english learning,a9c8f8b4-7357-4121-831d-04a5ce03ecc1
Pengguna Google,2022-11-22 04:44:24,5,Aplikasi nya membari bangat buat kita yang mau lancar berbicara bahasa Inggris dan fasih saat berbicara bahasa Inggris,f71523d0-c785-4cc2-ac1c-ad31d8561e4c
Pengguna Google,2022-11-22 03:55:23,5,very easy to use very recommended for people who is struggle with their pronouncstion(non native),67c1dfd5-d83c-4e66-bfbe-d3b1c2e135fd
Pengguna Google,2022-11-22 03:24:52,5,detail banget koreksi nya,5ad55041-d7cc-458e-aef4-c52a21cd1e55
Pengguna Google,2022-11-22 02:59:52,5,bagusss banget,ee2f84ed-7470-4a3b-87a2-2d38d96f091a
Pengguna Google,2022-11-21 23:57:41,5,aplikasi ini sangat membantu orang seperti saya yang sangat perlu meningkatkan pemahaman dan pembelajaran bahasa Inggris,82f26dd2-e6af-4dc5-9a30-5a2226661e62
Pengguna Google,2022-11-21 23:06:33,5,"bagus banget buat belajar berbicara bahasa Inggris, melatih eja yang benar",37e3ec80-aa4d-4f6d-9e90-18f3f06eb452
Pengguna Google,2022-11-21 10:43:05,5,excellent,acc9d176-6cd6-4ae1-95de-50443c86a4be
Pengguna Google,2022-11-21 08:45:16,5,kerenq,552bfff1-5070-4adb-bf9b-954b84f4f9c7
Pengguna Google,2022-11-21 01:15:04,5,keren,2683f67e-cb83-4c05-898b-1db804066581
Pengguna Google,2022-11-20 23:49:00,5,terbaik,4e100f07-8ff0-4086-a885-d0640ca7d715
Pengguna Google,2022-11-20 15:29:06,5,bagus banget apk 🥰,121b67f1-118f-4ce1-92b2-ac0f25d543e9
Pengguna Google,2022-11-20 12:05:43,5,kerennn,bcb61136-683d-483e-a710-d104e5acc5e7
Pengguna Google,2022-11-20 11:26:44,5,Smart application 🥰,b5729908-3c85-4ef2-9c50-191f30182159
Pengguna Google,2022-11-19 13:22:06,5,sangat berguna untuk pemula,2d535fd7-d410-4f86-be4f-1f9e9f642723
Pengguna Google,2022-11-19 12:14:25,5,pokoknya kalo bisa ngasih bintang 10 aku kasih 10,beebb333-92cc-4942-a38c-96a46688f970
Pengguna Google,2022-11-19 09:17:13,4,apk sangat membantu perkembangan b.inggris ku,3df085fb-20b6-408e-a749-53a98318889b
Pengguna Google,2022-11-19 07:02:20,5,keren,e5439d87-3ea2-4749-b70e-fd66dfa0dcb8
Pengguna Google,2022-11-19 02:17:32,5,ok banget sangat membantu,404d36d8-a790-4daf-a658-4571c191afbd
Pengguna Google,2022-11-18 14:23:51,5,Good,bd111b7d-76f7-463e-901c-b3206bd84123
Pengguna Google,2022-11-18 10:40:05,5,aplikasi yang sangat bagus untuk memperbaiki pengucapan kosakata dalam bahasa inggris,6556ef12-062f-43a3-8a45-88c0288d68ca
Pengguna Google,2022-11-18 06:20:03,5,bagus bgt,7080926d-6147-403d-ab4c-86cd35cd5f13
Pengguna Google,2022-11-17 07:45:59,5,bagus,c4e80f77-0051-4db5-8a00-9e4a3793dbe4
Pengguna Google,2022-11-15 16:05:45,5,Aplikasi bagus buat pemula,8c334738-ed49-4a8e-9b97-c0d7b3617fcf
Pengguna Google,2022-11-15 15:04:53,5,sangat memuaskan,f8106e24-b467-42a5-8b02-168fd3e0d4a9
Pengguna Google,2022-11-15 08:07:37,5,Bagus sekali,e5ec7385-f642-4ff1-b771-82a38868ebae
Pengguna Google,2022-11-15 05:26:34,5,sangat bagus untuk pemula🤗,3cb4107a-ed6f-4c36-98b9-c7f9b11229b4
Pengguna Google,2022-11-15 04:19:56,5,😊🙏,d239e428-f470-4454-9992-398050228350
Pengguna Google,2022-11-15 01:18:58,3,aplikasi nya bagus sangat membantu untuk belajar bahasa Inggris pemula,d640a8dd-5a49-46af-bb57-28da5f563a71
Pengguna Google,2022-11-14 12:16:29,5,so nice!!,4877e105-aced-4561-b1f5-f1017ed5c442
Pengguna Google,2022-11-14 10:48:22,5,Membantu dan gratis,7fc84c7d-50da-463a-86be-a7078611c282
Pengguna Google,2022-11-14 03:15:51,5,ist ok good job,903fc69e-6288-443f-8b6c-d50b4dde2db4
Pengguna Google,2022-11-13 21:24:20,5,sangat membantu saya untuk meningkatkan bahasa Inggris saya,025145a1-2550-445d-bcad-63aa1907333e
Pengguna Google,2022-11-13 08:09:05,5,Sangat membantu,53836f75-f348-40aa-9832-7de6aa5337ec
Pengguna Google,2022-11-13 06:37:32,5,mntap,d4183a08-2268-41f2-8426-48426d71e3b1
Pengguna Google,2022-11-13 00:45:30,5,bagus sekali apk nya buat belajar,4819ef5a-3bc9-4ae6-9a41-e4943c99c7e6
Pengguna Google,2022-11-12 21:54:50,5,here's the answer for every English speaking learner!!,7d5442e2-eba2-4e2c-8d38-e58f8925a7e6
Pengguna Google,2022-11-12 04:39:31,4,NICE,51b3416f-fcbe-4bd6-a521-c9d219c21539
Pengguna Google,2022-11-12 03:02:36,5,👍,5843c9fa-fa96-4a68-8dce-c4a883202c4a
Pengguna Google,2022-11-11 13:21:57,4,menyenangkan 😊,87c21532-2fa8-4f4b-85cd-d9081e3be6b7
Pengguna Google,2022-11-11 05:08:08,5,amazing👌,4559a18e-e3c3-41bb-9de2-29ef32ee9e9a
Pengguna Google,2022-11-10 04:09:59,5,cool,67646480-ba47-4521-8328-b968af4af00b
Pengguna Google,2022-11-09 20:34:38,5,good banget ini app,838cd889-a4c9-4ba6-b938-a0f2fa1070a1
Pengguna Google,2022-11-09 12:28:07,5,baik,40022de0-da94-46d1-a5a4-29ded583e6b3
Pengguna Google,2022-11-09 10:33:20,4,"lumayan bagus sampai saat ini, di cek lebih dalem lagi",1a76d179-acb8-49a2-b134-e2b774ee828e
Pengguna Google,2022-11-09 05:33:42,5,gorgeous,46322377-dbb5-4ed9-ad52-d6051c9dd3b7
Pengguna Google,2022-11-09 04:29:01,5,good,2e428e57-edd4-4cda-bb71-84561f639821
Pengguna Google,2022-11-09 00:13:02,5,Good lesson,cfc2e930-5c15-404e-8706-88deedba81d1
Pengguna Google,2022-11-08 06:53:35,5,sangat membantu,63c650c0-df93-45a0-a5e3-4299e150afc8
Pengguna Google,2022-11-08 00:17:43,5,nice app for beginners learn english,34b11308-a249-4af8-92c3-06a40536b88e
Pengguna Google,2022-11-07 16:33:25,5,apk ini sangat membantu,82acf2e9-6bec-4832-8c06-c291ede2fd60
Pengguna Google,2022-11-07 08:46:47,4,baik,b9ce29bc-44d8-4fbc-a6d2-c3f9f77ea799
Pengguna Google,2022-11-06 04:22:55,5,sangat membantu ☺️,903a27b2-4777-495e-a12f-ee40f59aa6ec
Pengguna Google,2022-11-05 15:12:23,5,This is application the best👌,e006d62e-a390-4f3f-a9ab-a16a804ea16b
Pengguna Google,2022-11-05 04:50:15,5,aplikasi ter the bestt🥳🥳,3d2c7ffa-8477-47c4-b69a-e1abd6d6e0fd
Pengguna Google,2022-11-04 11:12:50,5,Bagus banget. Serasa punya guru les bahasa Inggris pribadi. Mumpung ada promo Elsa Pro Lifetime langsung beli.,7d5792a8-eba1-4214-acd2-0a9546d5372c
Pengguna Google,2022-11-04 04:52:28,5,thank,cd91e2bb-f60d-4d25-8df4-d29cfbda5b76
Pengguna Google,2022-11-04 00:13:32,5,good,ed85f3ea-8d46-4e13-952c-65357729da62
Pengguna Google,2022-11-03 13:31:00,5,bagus,7378151e-6a29-450b-8fed-d3c44645d2b8
Pengguna Google,2022-11-03 10:53:03,5,ok,90abe612-bf8a-482d-b21d-f4d1f1de0c79
Pengguna Google,2022-11-03 08:43:47,5,good,fffa4920-55ed-4800-89e4-e91c2653f020
Pengguna Google,2022-11-03 02:02:41,5,good,41a30b6b-10b5-4472-8f69-bfbf80a82bc9
Pengguna Google,2022-11-03 01:51:52,5,seru.. jelas banget kekurangan saya jadi tau apa yg harus diperbaiki,20214490-b67c-426c-98bc-a3e5e5e611b8
Pengguna Google,2022-11-03 01:42:34,4,sangat membantu,25c423f3-e268-4b43-9c11-2a2128375d96
Pengguna Google,2022-11-02 16:22:21,5,good aplication,c12897e3-0eaf-49e0-8ca3-12377a027cd2
Pengguna Google,2022-11-02 14:02:10,5,helful,7d33ae85-1b1b-4a17-a272-1b95f0369d50
Pengguna Google,2022-11-02 13:55:00,5,Aplikasi Yang Sangat Membantu Untuk Belajar Speaking Sangat Sangat Membantu Thank you,28545c49-3096-4b45-ad95-b6d100bbf1f2
Pengguna Google,2022-11-02 12:30:47,4,is the best,68683071-ffcc-4458-8713-d5c2ee3c62e5
Pengguna Google,2022-11-02 03:07:54,5,menyenangkan buat belajar ga bosenin kek aplikasi lainnya,7741dbea-7aff-4d6b-b239-059a5371995c
Pengguna Google,2022-11-01 23:51:59,5,sangat menyenangkan dan sangat bisa digunakan untuk mengasah kemampuan bahasa Inggris 👍👍👍👍👍,130f2a42-c6c3-4b95-9a22-386bf1eca817
Pengguna Google,2022-11-01 17:45:56,5,mantap,1e924a6c-80d6-4990-a9b9-eee0d6dd7210
Pengguna Google,2022-11-01 15:51:24,5,very helpul in begginer,c619a473-af53-463e-b63f-6f22957c1f33
Pengguna Google,2022-11-01 09:17:47,5,Good dan siipps. Caui awawarna.,4fb56589-4b18-44b1-ba6c-63b5e19b5bb1
Pengguna Google,2022-11-01 03:29:55,4,"Untuk latihan pelafalan katanya bagus banget tapi alangkah lebih baik jikalau ditambahkan fitur terjemahan kosa kata ke bahasa ibu masing-masing, dan di daftarkan kosa kata apa saja yang sudah dipelajari. Agar mudah untuk mengulas pelajaran kembali.",00f4bae3-a4fc-46ec-bc62-318fd6836697
Pengguna Google,2022-11-01 01:51:44,5,very good,48538d08-3656-4a37-9a27-38ca0bc20276
Pengguna Google,2022-10-31 12:51:18,5,bagus sekali aplikasi ini,5b208698-6e9f-4a0c-ab8d-b172d709c49a
Pengguna Google,2022-10-31 11:32:50,5,"Uuuuu bagus banget appnya,",93b03365-fde4-4b2b-bcf5-f4391a42bc23
Pengguna Google,2022-10-31 00:34:58,5,very good,a21a2fe6-73fb-4e71-8f17-5810a57bfe6b
Pengguna Google,2022-10-30 18:29:39,5,good,a9716ef5-1e0b-4836-b855-4ddbb50f3e13
Pengguna Google,2022-10-30 14:57:03,4,Saya datang dari 1 persen,5c4fecc5-05d6-47fb-9ea8-8e1c075b6fd4
Pengguna Google,2022-10-30 12:57:53,5,manuk anal,950d0077-438d-4d08-a621-fd18a237f419
Pengguna Google,2022-10-30 02:44:14,5,i was so help me,c55b804c-7b8b-40be-98a3-40158158a9fd
Pengguna Google,2022-10-29 04:31:38,4,kasih bintang 4 dulu,f47c313b-b4b8-44d2-8f80-638a1f956d2f
Pengguna Google,2022-10-29 00:33:41,5,this so good,db165001-7ed2-4997-99f7-c8a1c6ae6316
Pengguna Google,2022-10-28 14:24:27,5,good,af1a1177-fec4-4b7d-afaf-0af0279b0ec8
Pengguna Google,2022-10-28 13:54:30,5,melatih kitaaa bngtt buat bisaaa berbicara bahasa inggris dng benar,57733afc-0224-400c-9a91-e9d4755c6391
Pengguna Google,2022-10-27 17:17:49,5,bagus bgt sangat bermanfaat,d967a08c-bb4b-43ed-865c-11c4250dcc3c
Pengguna Google,2022-10-27 11:43:38,5,sangat membantu saya untuk mengatur gaya pengucapan dalam bahasa Inggris sya,0453f942-3d67-4b98-823c-f6b449afcb5f
Pengguna Google,2022-10-27 07:17:23,5,good,a1197797-f1a4-4e15-b440-b0f594d44661
Pengguna Google,2022-10-25 13:19:09,5,bagus,ddccb1bf-fd6f-4e00-8289-4ab5552d5a00
Pengguna Google,2022-10-24 21:45:06,5,kerennn,bf5dfa70-aa0b-4a13-9c77-76bc16699a3b
Pengguna Google,2022-10-24 13:09:46,3,I like this is App. thankyou,495dd9e3-9e19-45db-949f-e14417fa7929
Pengguna Google,2022-10-24 10:43:50,5,bagusss bangettt,613c9aa8-9360-4368-97d8-6f9776ab2416
Pengguna Google,2022-10-23 01:31:45,5,sangat bagus,4d960e19-7cff-414c-888f-f6cd2442558d
Pengguna Google,2022-10-22 06:44:09,5,Thank you,d0a66aa4-20b2-4ccc-ae6f-d0a7534821b8
Pengguna Google,2022-10-21 03:57:20,1,"kok berbayar sih,ga ada duit aku kak",59de5eae-791e-4610-81a0-5a9da6e63edf
Pengguna Google,2022-10-21 01:09:26,5,bagus 👍,a240cab2-d75a-48c8-8a3c-3cbb9fb4b21b
Pengguna Google,2022-10-20 22:45:18,4,mantap,409f6713-5ece-4ae5-9e72-8e1f86a57c9a
Pengguna Google,2022-10-20 13:51:39,5,Tolong ditambah fitur pengecekan grammar (grammar checker),df60f94b-88ea-4e6d-806d-80d116aa5b09
Pengguna Google,2022-10-20 13:15:21,5,bagus sekali,780b2c29-eca6-4d78-a66c-e6e0ece31d61
Pengguna Google,2022-10-20 02:22:16,5,nice,62ff8d55-93e3-4a3b-8533-7cd3036a7a79
Pengguna Google,2022-10-20 00:49:50,5,ya begitulah,24089cc8-a5c1-4cad-b0ee-1450736f5c45
Pengguna Google,2022-10-19 23:05:44,4,suka banget tapi sementara 4 dulu ya semoga di kasih peningkatan lagi pas me baca udah keras tapi tetep ngulangin,cd814094-d7d9-42e0-8588-d2785d016b4b
Pengguna Google,2022-10-19 18:05:08,5,good,e0e0784d-3a7b-48b6-97e9-73e00137a631
Pengguna Google,2022-10-19 13:25:36,5,thank you,063e8bbf-5269-4b52-9843-636696515d07
Pengguna Google,2022-10-19 12:30:36,5,Recomended apps untuk belajar bahasa inggris !! 👍👍👍👍👍,e4343dd1-b4f8-443a-be53-4a976013c396
Pengguna Google,2022-10-19 06:44:02,5,Good,ca99d0d5-9a52-48ce-9aa6-1388062f34c0
Pengguna Google,2022-10-19 05:52:30,5,nice app,648dac8d-98ce-4463-a2ed-b8b3f23c5190
Pengguna Google,2022-10-19 04:51:28,5,oke,6ea21950-568d-43dd-b4fc-2667f5701431
Pengguna Google,2022-10-19 01:13:33,5,semoga aku cepat bisa speak English,a7d7a84e-7234-444c-af50-0290a766fbaa
Pengguna Google,2022-10-19 00:41:21,1,Apk budeg bego,564f1fcf-ad25-4d48-afdc-934fd22249a7
Pengguna Google,2022-10-18 13:08:45,5,good application....,d6679712-fc85-443c-be95-36db95c2b222
Pengguna Google,2022-10-18 10:49:01,5,nice,cbb375c6-1498-4801-b2dc-85996ca88e96
Pengguna Google,2022-10-18 09:35:30,5,Good! 🎓,bea18e00-d8e0-4044-8613-a55a438fd14b
Pengguna Google,2022-10-17 14:28:38,4,"walaupun aku pengguna baru di aplikasi Elsa ini, tpi aplikasi ini memang sangat membantu saya dlm belajar speaking saya sehari ''👍😍😍😍",ac6e8bdc-67c2-4894-9700-f1da310ec0ad
Pengguna Google,2022-10-17 11:45:54,5,"Saya sangat berterimakasih kepada aplikasi elsa speak, setelah saya memakai aplikasi elsa speak saya mendapat nilai A+ dari guru saya. Saya sangat berterimakasih kepada elsa speak telah membantuku cara membaca bahasa Inggris dengan tepat. Jazakumullah 🙏",27a5af84-2afd-4fa8-b126-1770dc44a446
Pengguna Google,2022-10-17 10:36:36,4,lumayan,9b28b3ca-a4b4-40cd-b9a9-3a9fcd1247e5
Pengguna Google,2022-10-16 20:48:37,5,good,4d4d7c92-b24c-4af5-bce7-3eb6371f74ec
Pengguna Google,2022-10-16 10:11:53,5,Keren Bgt!!!! kalian bisa belajar speaking bahasa Inggris dengan koreksi AI,049587ff-b439-43e7-853a-dcab1e1f763d
Pengguna Google,2022-10-16 00:42:32,5,"good apps, and easy to use",2ae9e06c-c1f2-4971-8574-62a4fbf3a29a
Pengguna Google,2022-10-15 23:54:09,5,Aplikasi yang sangat membantu dalam belajar bahasa inggris secara otodidak.🥰,9358d07d-6247-4723-90ea-7219b51c517f
Pengguna Google,2022-10-15 22:17:58,5,love you,b59f213c-854d-46f4-8536-60d1f6b8eb95
Pengguna Google,2022-10-15 12:57:16,5,bagus,99dba8e4-02d8-4ebf-898a-0dac0fad2dd3
Pengguna Google,2022-10-15 06:53:55,5,sangat bagus aplikasi ini,680b6c71-8538-4569-937f-506057116842
Pengguna Google,2022-10-15 06:47:53,5,excellent,1e9f1539-3e58-4ab8-a6dc-38a2c095be3d
Pengguna Google,2022-10-15 06:20:44,5,this is so nice! Thankyou Elsa!!,a5f42d37-6324-499d-b9cb-a533c64c80e6
Pengguna Google,2022-10-14 21:07:57,5,this App is mind blowing🥰,eaaec9d7-f01a-4bba-b26d-d459a2c5b0c4
Pengguna Google,2022-10-14 15:16:03,5,"i'm still exploring this app, hope that i could improve my speaking here",f8bb2051-ba2e-4afc-bbd0-79222625e838
Pengguna Google,2022-10-14 11:00:32,5,". . . (, .",c83dd3a5-83aa-43c8-b958-b7e3876a3713
Pengguna Google,2022-10-13 21:50:15,5,good,7153dbac-a0ea-490c-8570-86387cce727a
Pengguna Google,2022-10-13 08:49:08,5,bagus,6ae00828-40e8-44e1-b189-c4138030ac0e
Pengguna Google,2022-10-13 08:19:20,5,good,43cce390-2da1-4b95-9cb2-661239b7cf2a
Pengguna Google,2022-10-13 00:06:54,5,Mantap keren bngt apk ini,beba0a98-fabd-440d-9cd7-0ad0da21dd83
Pengguna Google,2022-10-12 12:30:29,5,This application soo good for your English lesson..,4163c7cb-5989-4d10-996e-99d8530c1cea
Pengguna Google,2022-10-11 23:45:44,5,wowww hebat,dbbcdaac-a973-4798-894f-b35a671159c7
Pengguna Google,2022-10-11 14:24:14,5,excelent to learn,14517ae3-5752-45c7-8883-9fe6c9bce8a3
Pengguna Google,2022-10-11 12:19:32,5,great,1c9c4cc1-9935-4afc-b16f-9cef9e5b9405
Pengguna Google,2022-10-10 12:12:51,5,aplikasi ini sangat membantu 🙏🙏😊😊,de5e169c-d8d3-4736-926b-d91b7500a62c
Pengguna Google,2022-10-10 10:05:16,5,aplikasinya sangat bagus 👍,835b49eb-d7db-4b58-8937-8409b548d9c3
Pengguna Google,2022-10-10 02:40:56,4,Bagus buat belajar bahasa Asing,2a58bb51-6c7e-49ba-99be-fd7126b3c10b
